,Unnamed: 0,ra,ra_error,dec,dec_error,source_id,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,parallax_pmdec_corr,parallax_pmra_corr,pmra_pmdec_corr,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,ruwe,probability,stability,label
238,1028,81.9659727255149,0.10983491420791099,1.1967167871006201,0.10313385960395599,3.22198819376916e+18,2.86812772137152,0.131262431297015,1.21005068667729,0.21598953021184303,-0.149519983185511,0.185180710252467,-0.34554178,-0.53932124,0.106298134,0.22739829,0.17291732,-0.20868167,-0.2006611,0.13581681,-0.26744774,0.18062355,0,1978.6218168018802,2.96688167817607,17.447457999999997,317.424310589598,18.425394634632198,19.097288,2725.7538632364003,14.982106628224999,16.173203,2.9240856,,,,,,,,0.9904981452060001,0.32301797819039196,3393,1
239,1033,82.14331607259079,0.12699112473711902,1.44825852020708,0.12323307997182302,3.22202900884306e+18,2.7803873642529906,0.168102765287074,1.25568417424169,0.211925240612727,-0.543872773388844,0.166995679866663,-0.6542087,-0.57598776,0.01551189,0.24839105,0.3685502,-0.24526320000000001,-0.5751086,0.41307163,-0.33197767,0.42466277,0,2488.39102275093,3.93122410805413,17.198567999999998,332.568818817639,11.019820826274099,19.046684,3454.1750209834004,18.1548716813991,15.9160595,3.1306248,,,,,,,,0.77366375535,0.14028882994400196,3393,1
240,1036,82.1601568196833,0.142250888297689,1.9060500918239098,0.135578816429751,3.22373761555335e+18,2.9263104812195198,0.156996258871646,1.68251944671453,0.29110516974848,-0.750118749465422,0.246376151711776,-0.61615896,0.07403755,-0.34219694,0.13573319,0.18946926,-0.63824964,-0.66065574,0.45751545,0.4147545999999999,-0.22905332,0,2351.59960787111,3.41956815323524,17.259956,330.907413727716,7.5406191935606595,19.052122,3285.7863917452696,10.6935824194256,15.970322,3.0818005,,,,,,,,1.07377001551,0.18921308576481,3393,1
241,1041,82.3927705558535,0.04705523888501301,1.89735252272475,0.041301431306961,3.22354761049507e+18,2.80349694299029,0.056863366835497,2.01006259711778,0.103660860732041,-0.8533791383735579,0.08854222273418302,-0.29167519999999997,-0.26562506,0.11652122,0.36860648,-0.12567082,-0.32575265,-0.059487894000000006,0.15823615,0.20010729,0.030502052999999998,0,1183798.9444396999,519.273101173878,10.505171,718293.5331469029,583.427079964911,10.710633,678091.490206811,330.46533639321,10.1837,0.52693367,,,7009.6445,0.8293,0.389,1.6396984000000001,5.84799,1.07143104293,0.10403772472738,3393,1
242,1044,82.0459418319918,0.089140551251501,1.94762520017554,0.086948588391603,3.2222495339389e+18,2.7474875610527096,0.124043078785737,1.01050597315826,0.164957412728974,-0.313217379677945,0.140829684817463,-0.57996684,-0.4085795,-0.022090752,0.34773758,0.22994395,-0.2383646,-0.34950570000000003,0.37037235,0.06425034,0.21033856,0,5152.70295329371,10.0570013844151,16.408278,830.6348743233129,14.2163213582263,18.052862,7130.65586422045,35.1958841756811,15.129095999999999,2.9237661,,,4650.6826,1.1835,0.637,,,1.09298834425,0.14529914529914498,3393,1
243,1046,83.8007535496168,0.09133223916402802,1.64916732055551,0.113028384355816,3.22274211514756e+18,2.8541174997525096,0.14460222439927697,1.74165465677071,0.178421741475976,-0.32692038634204806,0.17031926287260998,-0.6671222,-0.5247518,-0.09681094400000001,0.38476482,0.30504364,-0.1162983,-0.2598896,0.17438358,-0.15955053,0.19174659,0,2319.87416636595,3.5560552828887,17.274704,277.840107502473,9.24377821471098,19.241901000000002,3361.8231360301097,10.9742341546765,15.945483,3.2964182,,,,,,,,0.879076154122,0.17418213969938098,3393,1
244,1054,84.2812473582189,0.064922609575628,1.86953552506971,0.06169879849611,3.22283423360617e+18,2.90827705718402,0.07146491491354902,1.72310845619901,0.13228601413344,-0.788405216802005,0.111976263606197,-0.36189964,-0.37774703,0.2918872,0.17622283,0.031223541,-0.32063070000000005,-0.29929057,0.10321299,-0.05802899,0.31032148,0,5853.934678024711,7.912587978894121,16.269747,1094.00231856652,8.40091176122133,17.753843,7510.83420566633,18.2739849256361,15.0727,2.6811437999999996,,,3695.6267,,,0.5774375,0.056034707,1.021304086,0.150014736221633,3393,1
245,1062,83.7952304835456,0.105379832403857,1.9036515189140701,0.10420577561927302,3.22359454589779e+18,2.9048459776253996,0.144090195410224,1.7925549280104098,0.195547157282966,-0.6900235998882459,0.174784435168432,-0.56857777,-0.35360676,-0.073546015,0.31126020000000004,0.22322896,-0.24251431,-0.35624206,0.39924645,0.057056434,0.15323417,0,2685.7775299177897,4.4522061893843,17.11569,373.109080705262,10.6438748937098,18.921799,3779.43927387164,17.9012253457993,15.818351999999999,3.103447,,,,,,,,1.06625057536,0.18302387267904502,3393,1
246,1070,83.8369738972351,0.10529838392424,1.98220446381022,0.09277386874939998,3.2236012804065e+18,2.6906916459235495,0.132857661115011,1.4741859318340502,0.27749403218998403,-0.29460473393712105,0.22509700416054998,-0.3686704,-0.2828463,-0.033872303,0.36887792,-0.30419165,-0.25399914,0.0502704,0.02968666,0.03174685,-0.17920014,0,3835.9328584685795,4.9706567428698305,16.728687,662.445491660705,17.9131308915842,18.298513,5037.69236773071,24.5593052556198,15.506341,2.7921723999999997,,,3597.17,,,0.55246997,0.046042185,1.0734480838200002,0.116121426466254,3393,1
247,1071,83.7921573020249,0.031292271618672,1.9914084798228402,0.031002241380701,3.22360213510309e+18,2.77401389453233,0.041136392857324,1.91446576580904,0.06274883106404401,-0.121608048773956,0.05655391630824,-0.5192759,-0.31388745,-0.039228163999999996,0.22778971,0.060241465,-0.09353046,-0.18129325,0.31216997,-0.041083097,0.048934255,0,29355.762262787597,44.617664554643895,14.519132999999998,9407.39576167532,61.500801591117295,15.417715,29464.0201820365,126.872563341647,13.58869,1.8290253,,,4073.0,,,0.9843896999999999,0.24026278,1.04323063958,0.152077807250221,3393,1
